security_code,security_nanme,list_date,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,label1,label2,label3
600965.SH,福成股份,7/13/04,0,1,0,3,0,0,100,0,100,0,35.51,35.5072,71.1909,35.51,12.6175,37.6838,-9.2914,10.2268,47.8509,0,45.865,0.0002,84.5885,0.3467,53.1677,236.6343,30.0147,0.6616,4.4267,40.2142,55.8071,8.66,-6.2184,0.2,0.1461,1.3707,0.3636,0.9981,0.0163,8.048,14.6486,7.4188,10.7306,33.7537,66.2463,17.9303,13.6661,4.2686,-0.0044,17.2833,0,-1.0531,16.7325,83.37,103.3115,21.4442,1.273,3.7394,1.0971,2.5201,0,0.0294,-5.8907,2.0792,302.9587,209.2437,263.4121,1.025,6.8274,2.8811,0.5978,2.1326,0.4049,0.8806,1.605,11.1111,1.762,-8.6133,9.5974,-24.4069,6.3947,4.1012,2.9342,-88.653,8.7701,13.7634,3.3529,3.2555,-2.9814,-28.1118,0,0,5
000838.SZ,财信发展,6/26/97,0,0,0,2,0,0,76.8867,23.1133,76.8867,23.1133,61.63,38.6139,40.5802,61.6305,-35.8347,108.5884,5.4742,-5.201,33.657,0,33.3477,0.0003,360.2954,1.4766,49.542,6.9436,38.3463,0.5801,2.1126,3.2027,-50.6166,10.06,-18.822,0.0275,1.1356,0.8485,0.2258,0.4635,-0.3896,1.6066,-0.1536,0.1981,2.1421,25.775,74.225,24.74,12.4227,11.0132,1.2018,-0.1532,0.1022,13.3374,92.9376,-15.6092,433.1821,84.4759,6.4416,1.4596,0.0936,0.3142,2.5751,0.5567,48.6094,91.2638,4387.2267,3942.2433,4354.0509,0.062,8.1385,0.6068,0.0663,6.3259,0.064,0.2154,6.7835,29.717,9.4664,-87.889,77.6993,119.0977,21.7494,6.5647,52.0434,-186.3259,49.5165,-108.7118,10.1021,-0.1771,33.8201,10.0947,0,3,5
000892.SZ,欢瑞世纪,1/15/99,0,0,0,2,0,1,54.861,45.139,54.861,45.139,10.87,4.324,16.7963,10.87,-8.0729,64.4773,-24.5453,32.5219,28.765,3.1544,17.6036,2.6392,344.8173,1.4132,13.0756,11.7654,10.7455,0,1.255,-6.5926,98.1265,13.65,-32.2032,0.0058,-0.0895,0.1401,1.1542,1.3334,-0.4287,0.1653,4.116,0.915,0.2203,88.6081,11.3919,85.4118,41.3901,32.4765,11.5452,4.2053,0,5.1067,-20.8976,14.0313,683.6097,19.5001,1.2422,4.9833,0.0837,3.1891,2.6571,0.003,-9.2719,8.9547,27683.5095,23723.9077,23760.2035,0.0114,0.0688,0.0682,0.0311,4.0734,0.0298,0.0415,2.5352,-96.7045,-73.9441,-87.7425,-89.7514,86.173,-96.8687,4.8333,-46.0897,-87.3127,-11.4762,-96.6996,-59.2485,1.2997,-12.9392,5.2521,1,4,3
600381.SH,青海春天,5/8/01,0,0,0,1,0,1,100,0,100,0,46.53,46.5315,68.1055,46.53,-30.6206,311.136,5.9673,-5.6234,56.3106,0,54.3097,-1.5664,164.3145,0.6734,114.8303,17.8594,31.0563,0,1.5886,-20.5505,120.433,14.19,-29.448,-0.048,-0.385,0.2869,0.4043,2.4246,0.2211,-1.1999,-16.8628,-1.4842,-1.5998,25.106,74.894,52.4394,32.0287,23.5834,-5.0764,-13.3479,1.9037,0,0,0,49.9341,1.5232,1.0155,54.7203,8.3842,39.4313,0,0.0062,-14.1509,0.0499,1228.1107,1208.4351,918.5032,0.294,0.8721,13.7226,0.1066,1.2763,0.0698,0.1086,0.2416,-146.1538,-33.6321,-146.8452,-137.4263,-104.7451,-144.3707,-0.9092,-67.1869,-63.3106,-4.0541,-143.8178,-17.7259,-0.8984,-1.834,-6.0976,0,0,5
600733.SH,北汽蓝谷,8/16/96,1,1,1,1,0,0,48.2687,51.7313,48.2687,51.7313,29.57,5.4331,28.6164,29.57,244.3746,600.8536,5.1395,-4.8654,60.4395,0,60.4395,0,967.4036,3.9648,82.7632,-38.8811,56.4194,0,2.1056,-9.633,253.5015,7.39,-13.1124,-0.0775,-1.7773,5.0044,3.9878,-0.1158,0.4595,-1.6207,-1.5854,-0.0077,-2.1609,5.0356,94.9644,12.4742,6.0875,2.8878,1.8176,-1.4956,1.6814,0,0,0,44.0114,70.7166,3.4149,1.5151,0.2664,1.3423,-0.0123,0.6544,15.3669,27.6135,424.927,147.6586,47.9121,5.6353,0.7162,0.9738,0.4394,3.6358,0.345,1.3387,2.0142,-256.5657,78.6378,-486.9956,-444.7411,-45.2593,-294.1058,4.8636,143.8523,189.0725,75.6117,-319.8241,89.8674,-1.2752,26.9917,-26.6332,0,0,5
000809.SZ,铁岭新城,6/16/98,0,0,0,2,0,0,100,0,100,0,34.29,34.2944,43.6598,34.29,-22.0707,28.3215,3.6968,-3.576,39.2799,0,34.2944,0,184.3178,0.7554,58.3696,-51.304,21.0833,0,0.6956,10.5198,-19.4677,10.29,-16.2648,-0.062,0.1381,0.0942,0.0388,2.5428,-0.0373,-1.5989,-65.3404,-0.0159,-2.1319,18.2895,81.7105,94.8849,0.579,22.2357,72.0702,-36.5971,0,0,0,0,239.017,44.8755,1.8141,3.4067,0.0125,0.1386,-0.0163,0.4445,101.7601,104.5143,17539.4487,16612.6479,17239.5569,0.0157,0.9003,0.2913,0.0182,0.3998,0.0135,0.0259,0.1272,-542.8571,-25.2036,-339.526,-340.0092,7.9146,-539.8035,1.1055,-6.3454,60.811,-2.3797,-544.6655,-7.8358,-1.5863,-1.5485,0.8511,0,4,5
000150.SZ,宜华健康,8/7/00,0,1,0,0,0,0,91.8301,8.1699,91.8301,8.1699,37.04,37.0418,53.9102,37.04,58.9466,43.2708,-12.5497,14.3226,44.1259,0,43.2431,0,722.4348,2.9608,46.7194,-22.1196,19.594,1.4758,2.5158,16.2813,28.6056,9.29,-21.2556,0.003,-0.0556,1.5853,0.3699,1.2722,0.0063,0.1076,1.1142,1.1501,0.1435,20.8646,79.1354,20.6679,3.5349,10.3863,6.7467,1.1122,0,174.6653,-19.8279,-48.4388,92.5727,68.8013,3.2053,0.6344,0.0378,0.5886,1.0038,0,38.2008,44.0137,256.9926,59.6805,43.0366,6.2737,1.2619,1.3684,0.4952,1.9681,0.1698,-0.9154,0.3984,-98.7201,-16.8849,-97.3147,-98.0298,-115.6912,-98.7258,-0.8536,-7.7338,102.7625,-6.1849,-93.3862,-2.2199,-28.4051,-1.9485,-54.4636,1,4,5
600715.SH,文投控股,7/1/96,0,0,0,3,0,0,69.2346,30.7654,69.2346,30.7654,20.35,15.2148,43.8345,20.35,59.4717,79.5457,6.7943,-6.372,52.7139,0.0223,48.1834,-6.6582,229.2971,0.9397,-10.4815,-12.5307,-25.0964,0,1.2714,-12.226,614.0904,12.16,-62.1972,0.022,-0.2157,0.7854,2.6327,-0.2001,-0.1439,0.7015,2.3497,1.4101,0.9353,31.7268,68.2732,23.9325,4.0194,10.7778,6.2142,2.5455,2.9211,-17.9105,7.6951,126.0343,110.5941,40.4026,1.6779,1.5719,0.3544,1.401,1.591,1.6804,15.142,28.8911,183.6346,108.5965,100.7508,2.6799,3.2576,3.5982,0.4408,3.9671,0.1426,0.9894,0.3557,120,-1.5054,60.0039,69.8492,42.5271,96.4054,-9.4435,34.4877,43.5117,4.255,40.9538,-6.2654,0.2591,11.6298,-21.1111,3,0,5
600719.SH,大连热电,7/16/96,0,0,0,2,0,0,100,0,100,0,32.91,32.9051,46.3897,32.91,-36.8034,58.2363,1.1943,-1.1856,38.5585,0,38.5585,0,215.8206,0.8845,104.1435,-117.1892,42.4982,0.19,3.2164,-27.2013,8.0831,11.5,-17.9484,-0.057,-0.1229,1.2354,0.2525,0.0702,-0.0675,-3.212,-4.6002,-0.8571,-4.2827,15.2883,84.7117,19.0664,0.4446,17.1479,1.4739,-4.404,0,0,0,0,62.6977,66.4051,2.9766,0.4889,0.0759,0.4242,-2.4188,0,23.0549,31.5884,67.866,-170.0234,44.6974,6.0406,11.6537,1.135,0.8387,0.65,0.2404,-0.8651,0.507,32.1429,1.2673,26.4311,26.68,82.9367,33.3605,1.6805,44.9866,-41.897,26.8383,32.2407,-0.5905,-3.4346,1.4043,21.2598,1,0,5
600215.SH,*ST经开,9/9/99,0,0,0,2,0,0,100,0,100,0,21.88,21.8774,39.1378,21.88,-23.9957,31.5715,-11.5344,13.0633,29.5682,0,29.5682,3.8943,188.7479,0.7736,24.1761,3.4478,22.2056,0.0646,1.4247,25.4822,18.5088,13.54,-12.1692,0.1442,0.0464,0.3469,2.1042,1.9533,0.3062,2.6365,41.567,2.6022,3.5154,27.8094,72.1906,-1.5381,0.9278,7.8302,-10.2961,55.537,0,58.2106,-2.7224,44.5676,77.483,10.3275,1.1152,8.0623,3.7351,3.966,0,0.0029,-31.4584,0,2822.3709,2529.6485,2817.0462,0.0958,50.707,0.9224,0.0698,81.8152,0.0564,0.0806,0.5539,-11.0974,-69.3526,20.0168,-12.3052,-89.9218,-13.0424,2.2421,-15.8997,-84.0206,0.014,-11.0927,-77.7048,1.3403,-0.3931,-1.9628,1,0,5
600406.SH,国电南瑞,10/16/03,1,1,1,3,0,0,63.4969,36.5031,63.4969,36.5031,51.78,21.5536,40.544,51.78,-10.8242,49.2069,-27.1421,37.2725,62.0037,3.8346,54.8831,0.0081,163.8184,0.6714,21.1235,981.8082,17.4279,0.8324,3.1508,27.2868,285.8502,10.25,12.8892,0.47,0,3.7169,2.1461,2.8451,0.065,7.654,13.2953,4.914,10.2054,28.9162,71.0838,14.761,6.0921,2.9083,-0.1591,16.519,5.9198,3.07,0.8018,88.9678,103.2893,44.2148,1.7926,1.7404,0.3373,1.4242,0,0.0245,-6.308,2.2061,445.3496,115.3029,146.0014,1.8493,0.902,0.8181,0.4193,2.7201,0.3237,0.9532,2.5073,-9.6154,0.1152,-7.7149,-7.4388,99.5549,-14.6963,8.6436,11.6751,117.7425,9.2303,-6.8785,0.7,1.7885,2.776,16.6704,0,0,5
000638.SZ,万方发展,11/26/96,0,0,0,1,0,0,100,0,100,0,37.69,37.6858,45.1616,37.69,-29.5816,42.0083,8.9976,-8.2732,42.8571,0,42.8571,0,630.8438,2.5854,-12.6993,-304.1251,-14.3453,0,13.763,-26.4788,-222.1042,11.92,-25.2372,-0.0344,-0.0268,0.3019,0.4993,-1.0638,-0.0643,-7.8731,-9.567,-0.4503,-10.4975,30.1158,69.8842,40.0691,7.8991,15.9548,9.6829,-9.1938,6.5324,0,0,0,101.9651,71.3536,3.4908,1.0114,0.237,0.5796,-0.3696,1.7878,-0.28,6.441,1140.0565,1086.8525,910.5841,0.2965,1.1766,5.0748,0.1778,23.1666,0.1258,-31.4962,0.7476,45.0479,42.329,64.8533,64.3775,91.2532,3.0416,-43.3385,-2.8442,-61.9089,-12.2627,61.1896,12.6664,6.876,-1.5339,-10.991,0,3,5
600091.SH,ST明科,7/4/97,0,0,0,1,1,0,100,0,100,0,34.6,34.6047,48.4685,34.6,-37.2841,107.2503,2.1946,-2.1471,41.2978,0,41.2978,0,92.4466,0.3789,202.7761,-234.39,244.4963,0,1.9559,-26.497,538.1708,12.86,-26.4732,0.01,-0.1121,0.0333,3.8188,-2.9012,-0.0161,0.4658,28.8446,0.3517,0.6211,4.0588,95.9412,237.8053,2.9601,229.799,5.0461,7.8546,0,1024.4607,-1.3198,-926.4467,100.9971,23.0305,1.2992,17.9659,0.4773,17.9659,5.6534,0.3111,-0.8081,0.7068,289.2006,118.5432,0,0,0.9336,1.5821,0.0187,1.4342,0.0123,0.0198,0.0602,200,-71.1142,179.1025,179.136,15.1853,177.9472,1.5251,-4.7471,70.6548,0.0085,179.136,-41.6439,0.4669,-1.1767,-1.8421,0,0,5
002041.SZ,登海种业,4/18/05,0,1,1,2,0,0,100,0,100,0,53.21,53.2072,67.7255,53.21,46.3203,-31.1766,-21.2947,27.0659,60.0028,0,56.2069,-0.0001,737.2603,3.0216,380.6745,-73.7661,88.9623,0.7292,2.4205,-235.4767,358.6101,11.2,-32.7384,0.0137,0.2299,0.4182,0.0333,1.838,0.2417,0.4303,-17.559,-1.7405,0.5737,30.8439,69.1561,49.3397,15.9676,18.8594,-0.4064,-16.7659,14.919,0,0,0,155.0564,18.2429,1.2231,4.4138,0.6319,3.4538,0,0.0087,-3.0378,0,781.6503,762.1331,763.23,0.3538,14.6577,13.834,0.1252,0.5805,0.0973,0.1549,0.9857,117.4603,11.4866,-85.8208,-62.2278,285.0961,115.4361,1.4126,19.424,9.8259,-0.8611,-124.7402,5.418,0.4312,1.3438,78.6642,0,4,5
000692.SZ,惠天热电,2/27/97,0,0,0,3,0,0,99.9912,0.0088,99.9912,0.0088,35.1,35.1048,39.4784,35.1,-22.5639,29.1388,3.6858,-3.5694,35.7974,0,35.1048,0,246.0059,1.0082,116.3599,-25.0348,13.4207,1.1146,1.2216,-224.9249,-7.9401,9.15,-26.0712,-0.5624,-1.001,1.9292,0.8555,-0.0615,-0.5157,-23.8106,-29.0961,-4.8807,-31.7474,-17.2967,117.2967,19.802,1.6404,6.968,11.1936,-21.0923,0,0,0,0,41.647,78.9685,4.7548,0.5365,0.0447,0.4673,-2.4682,0,154.2764,166.7748,221.3815,62.113,68.2705,3.9549,1.7634,1.6953,0.4803,0.3785,0.1767,-0.6531,0.4893,0.4426,-0.8053,1.6753,0.0289,-5.0835,8.0514,8.2882,2.7591,-147.8624,4.1229,0.4752,-1.5742,-21.3227,-9.0407,14.8438,1,3,5
600247.SH,ST成城,11/23/00,0,0,0,1,1,0,100,0,100,0,7.67,7.6685,16.1482,7.67,-32.2097,47.5137,0,0,7.6685,0,7.6685,0,137.9822,0.5678,-55.9362,-2377.1377,22.9191,0,152.1536,3.1788,-40.4786,13.8,-29.3232,-0.1,0.0004,0.031,0.6518,-1.893,0,0,-324.1123,-0.3861,0,76.8304,23.1696,371.3136,27.9534,54.5209,288.8394,-80.2653,0,0,0,0,88.7959,101.2854,0,0.0149,0.0014,0.013,-0.123,0,16.5618,16.6022,394.0636,-1041.3827,171.8138,1.5715,1.2148,0.1881,0.776,6.6212,0.0109,-0.0138,0.0147,-327.2727,-62.8623,-820.6275,-330.8298,-99.9736,642.206,-221.4209,5.2387,-100.3371,0.8906,-330.8298,-28.5306,-301.8136,-0.6063,-21.6274,1,0,3
000998.SZ,隆平高科,12/11/00,1,1,1,3,0,0,73.2899,26.7101,73.2899,26.7101,16.54,5.0766,24.9608,19.74,127.9348,-55.5046,-20.1613,25.1865,30.7298,0.0961,24.144,-1.0927,483.9695,1.9835,26.2986,269.0729,17.17,1.0227,2.6883,-1279.1712,34.2746,9.86,-15.3096,-0.2063,-0.2273,0.9107,2.2501,1.6157,-0.392,-4.1152,-18.3369,-0.0666,-5.487,46.3163,53.6837,67.8249,18.0534,21.8464,23.8067,-15.5352,4.1184,0,0,0,155.1044,55.8901,2.2671,1.3373,0.2751,0.7426,-0.0361,1.8379,26.1141,35.0008,1439.3721,1234.9236,1281.8531,0.2106,1.7141,1.3206,0.1676,0.8283,0.0774,0.5348,0.3768,-435.4472,-17.6619,-236.7344,-242.1797,-22.7354,-402.4334,15.0326,17.2094,-328.1344,17.1136,-259.7325,-0.8152,-9.4674,1.6004,0.822,1,4,5
600599.SH,熊猫金控,8/28/01,0,1,0,0,0,0,100,0,100,0,24.1,24.0964,55.3684,24.1,-29.0482,40.9407,10.9338,-9.8535,45.0921,0.4203,44.6718,0.0015,912.0655,3.738,-51.603,38.3281,-88.7281,0.4317,3.4342,-11.8962,24.6653,15.09,-22.9836,-0.112,-0.861,0.6252,3.1082,-0.277,0.6785,-2.8054,-17.9107,-0.2255,-3.7406,35.9935,64.0065,30.1569,8.2252,19.0091,1.6947,-19.1912,1.228,0,0,0,116.0509,19.4022,1.2407,4.9366,1.1928,4.8868,-1.1236,0,-7.9973,4.1273,185.0506,1.01,49.1671,5.4915,1.987,1.4671,0.1306,57.043,0.1184,0.1787,1.8412,29.4266,-52.6685,-267.5814,-423.6368,26.6562,25.3821,-5.4158,-46.6505,133.4851,-19.4195,24.6741,-28.5067,-2.7666,-13.9678,4.0554,2,0,4
002489.SZ,浙江永强,10/21/10,0,1,1,3,0,0,86.304,13.696,86.304,13.696,37.94,37.9409,50.6174,37.94,-28.6432,40.713,-1.9685,1.9493,39.6195,0.5413,39.0782,-0.0324,224.7696,0.9212,60.8636,-19.2269,163.383,1.7241,2.4349,32.1254,7.2599,10.91,-18.0732,0.16,0.4356,1.3957,0.13,0.2998,-0.1991,11.0625,11.6554,6.0802,14.7499,27.9069,72.0931,23.7541,9.7962,5.5408,4.4613,12.5445,3.9558,34.5762,-1.6428,24.965,135.9564,39.9279,1.6647,1.4025,0.4,0.8177,2.8202,0.0078,1.1571,17.0821,222.5029,47.1702,156.2347,1.7282,4.0744,1.5399,0.8239,3.3125,0.4833,3.9483,1.7123,420,15.5547,545.4592,532.301,97.2545,396.4403,7.3511,-19.8942,-129.8097,-5.6582,497.4382,5.0249,7.5769,-14.6082,61.4644,0,4,5
000011.SZ,深物业A,3/30/92,0,0,0,2,0,0,88.3324,0.3241,99.6759,0.3241,63.82,63.8242,65.3391,63.82,-15.3951,253.8416,4.5657,-4.3725,72.6155,0,72.6155,0,526.7361,2.1588,10.1018,7.7431,6.8847,1.7192,1.8694,5.5535,19.8895,13.14,-16.2528,0.1729,0.8965,1.6812,0.1996,3.7745,0.2308,3.1235,4.6063,3.494,4.1647,46.8854,53.1146,22.879,4.3398,8.5654,9.9738,5.1502,0,2.064,0.5957,98.9393,330.7788,67.6304,3.0893,1.9412,0.7283,1.0964,2.8502,0.493,-18.0369,37.4788,1360.5185,1190.7686,1337.6272,0.2018,11.7949,1.5906,0.142,24.2685,0.1229,0.2927,3.2713,-28.5242,-16.4346,-43.719,-43.4436,968.9461,-36.7616,13.0255,254.7951,380.8763,114.6336,-67.9916,-11.823,-15.7873,49.2702,5.4795,0,4,5
000616.SZ,海航投资,11/8/96,0,1,0,2,0,0,100,0,100,0,19.98,19.9811,29.8891,19.98,-11.386,12.8502,2.4793,-2.4449,24.2004,0,24.2004,0,276.1416,1.1317,11.3121,-28.3121,8.4618,0,1.0121,6.4686,-89.0868,10.76,-14.2068,-0.0038,0.0961,0.1215,0.141,1.6286,0.0044,-0.1246,-3.4273,2.0543,-0.1662,21.8096,78.1904,27.2172,1.1726,18.7772,7.2673,-3.1838,0,0,0,0,103.8955,28.6574,1.4017,7.0424,4.5808,4.8507,10.3212,0.3207,-29.5531,31.4987,2725.7812,2179.1036,2692.1592,0.1003,8.0305,0.4939,0.0413,33.7594,0.0274,0.048,0.0799,-101.6572,-5.4768,-101.4899,-101.7716,-76.4577,-101.6478,0.2185,-51.0167,-99.586,-27.0072,-101.8242,-29.8486,-0.3744,-8.0942,0.8299,0,4,5
600767.SH,ST运盛,11/15/96,0,0,0,2,1,0,99.9707,0.0293,99.9707,0.0293,24.33,24.3336,31.1418,24.33,-50.6897,102.7973,3.4342,-3.3421,24.3407,0,24.3407,0,147.8701,0.606,70.7344,-43.8956,44.9102,0,6.1341,-43.8838,-200.9415,12.38,-15.9492,-0.082,-0.1297,0.2692,0.1039,-0.3651,-0.0983,-10.3129,-40.6239,-8.3687,-13.7506,7.4975,92.5025,59.7578,14.7259,35.8232,1.5587,-27.8111,7.65,0,0,0,144.7067,33.7668,1.5098,1.3979,0.3656,1.2472,-26.8905,0.4275,-3.7243,0.1708,356.1959,213.9227,84.5381,3.1938,0.9939,1.8978,0.4443,52.035,0.1997,1.2099,0.5995,-51.8519,-1.9352,-153.7542,-61.6922,37.8497,-46.9027,3.9769,-8.3955,75.0322,-6.6034,-61.4539,24.6408,-10.0695,-14.1325,0.8457,0,0,5
600649.SH,城投控股,5/18/93,1,1,0,2,0,0,95.6995,4.3005,95.6995,4.3005,46.46,42.1626,61.8227,46.46,-11.4275,17.9753,4.753,-4.5313,59.0095,1.7449,57.2646,0,111.6452,0.4576,19.3035,-6.9737,15.958,0,0.9633,320.074,14.6816,9.78,-14.202,0.19,-1.8712,0.8298,0.7143,4.9741,-0.4152,2.5884,24.9965,1.799,3.4512,22.3926,77.6074,4.3456,0.7497,2.6968,0.8991,30.6376,0,37.873,4.008,58.1201,70.7563,48.0438,1.9247,3.4379,0.4381,0.7787,36.2121,0.4471,31.3037,49.2761,3727.9874,3416.9783,3718.6226,0.0726,28.8315,0.8681,0.072,114.9175,0.0553,0.1094,0.3925,-45.7143,-60.5685,-48.1769,-47.6767,-664.0181,-44.5384,1.2577,25.9658,53.0203,12.0322,-46.6027,-62.3628,1.91,6.8732,5.5007,0,0,5
600167.SH,联美控股,1/28/99,1,1,1,3,0,1,100,0,100,0,50.77,50.7718,89.5323,50.77,-0.9262,1963.9064,3.1057,-3.0148,85.3386,2.4823,76.7378,0,74.3504,0.3047,16.4166,-26.7362,11.7008,0,3.9632,21.3638,7.7578,9.24,14.5176,0.4012,-0.1715,0.8439,0.3047,1.5313,-0.183,14.2991,48.3804,9.9071,19.0654,50.5258,49.4742,1.8057,2.1807,5.0154,-5.9967,93.7856,0.6063,1.242,0.5183,77.4593,58.6891,35.5654,1.552,2.8178,1.916,2.6134,0,0.496,-15.5381,0.367,137.3961,16.9942,81.2735,3.3221,4.8109,2.2425,0.3449,0.6827,0.1783,0.5962,0.6269,25.1013,10.5588,27.8245,26.8151,28.1094,39.7471,-10.4816,27.2474,47.9542,0.8612,25.3755,11.1279,-15.1648,-3.1281,91.695,0,0,5
600555.SH,*ST海创,3/28/01,0,0,0,1,0,0,74.6835,0,100,0,13.81,13.814,41.0561,13.81,8.5907,-7.9111,-11.474,12.9786,30.5078,0,30.5078,0,399.8495,1.6387,-17.6232,-53.3503,-27.2578,0,2.7618,-33.3069,-84.4812,12.58,-16.2516,-0.039,-0.0206,0.0046,0.3103,-0.3999,-0.0109,-3.6467,-821.3908,-1.1568,-4.8622,-35.3775,135.3775,950.1179,1.0358,584.4898,364.5923,-75.0362,0,0,0,0,44.9733,43.9864,1.7853,1.5154,0.2357,1.0963,-1.2529,0.2956,0.4655,7.0295,12661.8076,10587.6719,12578.0963,0.0215,3.2254,0.1302,0.0044,0.1334,0.0025,0.0124,0.0151,-1200,25.0208,-752.0139,-1213.3803,85.2274,-1448.2514,-15.1701,-3.0897,96.2541,-10.2569,-1213.3803,-35.4119,-3.6456,-0.219,-19.7917,1,0,4
600533.SH,栖霞建设,3/28/02,0,1,0,2,0,0,100,0,100,0,34.37,34.3667,49.2749,34.37,10.404,-9.4235,-8.2584,8.9461,48.7966,0.8743,35.1088,0,385.0644,1.5781,8.9373,3.104,20.9759,1.5789,1.0996,2.0789,4.6103,8.41,-21.2952,0.4703,-1.0964,1.6099,0.9987,1.4059,1.1753,12.8826,29.4747,3.7814,17.1767,47.3716,52.6284,12.2939,2.7035,3.8383,5.6937,38.5506,0,22.4136,11.7749,65.6964,212.8087,80.6799,5.176,1.7775,0.3132,0.4462,7.4017,0.8562,133.2474,200.1707,3719.2653,3586.8496,3716.4771,0.0726,96.8376,2.039,0.1055,60.7232,0.0897,0.2227,0.8273,340.3558,30.3654,310.535,365.3504,-215.6218,294.3164,11.6861,39.1627,333.8822,33.1967,341.2309,14.0732,11.2685,31.0627,17.258,0,0,5
000718.SZ,苏宁环球,4/8/97,1,1,1,2,0,0,75.4351,24.5649,75.4351,24.5649,23.46,23.4639,39.4,23.46,-23.0683,29.9894,1.0163,-0.9742,30.8999,0.8301,28.0351,0,108.7516,0.4457,12.2429,9.3081,8.387,5.3191,1.3261,14.1835,15.5726,11.07,-21.2808,0.2656,-0.089,0.8339,0.3505,1.371,-0.193,9.8323,31.5618,6.3967,13.1097,63.6232,36.3768,13.4792,3.071,7.3684,3.0398,56.2801,0,-1.3508,0.1538,99.2598,96.9834,56.165,2.2813,1.9235,0.2739,0.5163,15.5424,0.2843,-6.4755,23.9838,3338.7344,2662.9985,3318.7357,0.0814,13.5009,0.3996,0.1572,4.2248,0.1354,0.3288,1.3873,39.2764,22.8152,48.8521,45.2835,-160.9718,49.4364,-6.7771,-4.48,-165.6877,-5.2652,47.7247,5.4694,-9.4574,-2.0914,29.5739,0,4,5
600687.SH,*ST刚泰,11/8/93,0,0,0,2,1,0,100,0,100,0,24.55,24.5473,67.0217,0,-27.7798,91.1248,5.1385,-4.8854,64.9966,0,63.5051,-0.1415,349.086,1.4485,-3.0643,-44.1662,-11.0601,1.2456,0.858,-20.1803,-11.5971,6.55,-50.3604,-0.224,0.1284,0.6227,1.9493,0.0449,-0.0077,-7.087,-36.2682,-0.6641,-9.4493,14.7345,85.2655,45.2998,8.5505,7.7254,28.9812,-27.5354,0.0428,0,0,0,195.9478,58.7734,2.4256,1.8532,0.008,0.7301,-0.2785,0.258,110.3004,115.0298,2910.1759,2821.461,1921.8105,0.1405,0.2732,3.0435,0.0922,1.8828,0.0823,0.1999,1.0833,-822.5806,-87.5963,-409.7226,-385.4491,142.0387,-1055.2096,-25.38,-0.8269,98.5354,-12.5712,-887.8968,-83.2868,-6.7922,-1.4641,-58.0723,3,0,2
600086.SH,东方金钰,6/6/97,0,1,0,1,0,0,78.2848,21.7152,78.2848,21.7152,21.72,14.263,32.6807,14.27,79.393,-44.2565,-4.6112,4.8504,40.0817,0,19.8308,0,1252.7681,5.1554,-3.0007,-49.5321,-9.0281,0.4911,4.0618,-41.1677,-9.3993,7.39,-24.3096,-0.3766,0.0001,0.3796,0.9726,-0.7761,0.0001,-32.2839,-99.2028,0.6313,-43.0451,0.539,99.461,157.0299,1.9969,10.6263,144.4067,-38.4918,0,0,0,0,6.6784,85.5964,6.9427,1.127,0.0008,0.0639,0.0988,1.469,125.4251,125.5332,4949.1016,4917.0003,4707.464,0.0574,1.1174,8.4109,0.0541,3.054,0.0442,0.3588,0.2509,-615.9696,-79.1659,-819.1805,-652.1065,100.0933,-1252.8289,-47.0652,10.2443,100.1561,-4.4686,-615.781,-47.4498,11.5034,1.8343,-39.9132,5,0,3
300156.SZ,神雾环保,1/7/11,0,0,0,2,0,0,71.4636,28.5364,71.4636,28.5364,40.55,12.1065,22.29,40.55,116.9334,-53.7924,6.7084,-6.3255,20.0234,0,20.0234,0,986.5942,4.0434,-2.2212,-1502.3913,-5.3452,3.0675,2.5603,-8.6342,-17.2787,9.62,-92.2296,-0.97,-0.0068,0.0378,0.3476,-1.1279,-0.007,-123.0493,-2569.3953,-15.3096,-164.0657,66.35,33.65,497.7325,7.1225,131.0825,359.3186,-482.4481,0.2089,0,0,0,32.2328,94.4113,17.8931,1.122,0.0006,0.8235,-6.2176,1.2913,58.4359,58.5518,38244.0543,8075.2674,28929.3448,0.0093,0.029,0.0089,0.0075,0.3287,0.0069,0.0482,0.0994,-304.1667,-61.018,-60.916,-282.1047,98.2044,-3176.8797,-87.9047,21.0969,98.0712,-19.4647,-296.3495,-26.131,-76.1799,-2.9368,-53.719,3,4,2
